StationID,StationName,DisplayName,Latitude,Longitude,Elevation,City,stateDesc,CountryDesc,ZipCode
3927,KMWM,Windom Municipal Airport,43.9200,-95.0900,1411,Windom,Minnesota,United States of America,56118
3943,KMZH,Moose Lake Carlton County Airport,46.4200,-92.8000,1076,Moose Lake,Minnesota,United States of America,55767
3827,KMIC,Crystal Airport,45.0625,-93.3508,869,Minneapolis,Minnesota,United States of America,55429
3832,KMJQ,Jackson Municipal Automatic Reporting Station,43.6500,-94.9800,1447,Jackson,Minnesota,United States of America,56143
3840,KMKT,Mankato Automatic Reporting Station,44.2228,-93.9193,1020,Mankato,Minnesota,United States of America,56063
3856,KMML,Marshall - Ryan  Automatic Reporting Station,44.4505,-95.8219,1181,Marshall,Minnesota,United States of America,56258
3809,KMGG,Maple Lake Municipal Airport,45.2353,-93.9896,1027,Maple Lake,Minnesota,United States of America,55358
3608,KJYG,St. James Municipal Airport,43.9856,-94.5530,1066,St. James,Minnesota,United States of America,56081
3594,KJMR,Mora Municipal Airport,45.8861,-93.2717,1010,Mora,Minnesota,United States of America,55051
3591,KJKJ,Moorhead Municipal Airport,46.8392,-96.6554,919,Moorhead,Minnesota,United States of America,56560
3545,KINL,Falls International  Airport,48.5700,-93.3800,1184,International Falls,Minnesota,United States of America,56649
3692,KLJF,Litchfield Municipal Airport,45.0949,-94.5084,1138,Litchfield,Minnesota,United States of America,55355
3753,KLXL,Little Falls Automatic Reporting Station,45.9509,-94.3441,1122,Little Falls,Minnesota,United States of America,56345
3741,KLVN,Airlake Airport,44.6252,-93.2273,961,Lakeville,Minnesota,United States of America,55044
4459,KSGS,Richard E. Fleming Field Airport,44.8601,-93.0320,820,South St. Paul,Minnesota,United States of America,55075
4418,KSAZ,Staples Municipal Airport,46.3809,-94.8066,1286,Staples,Minnesota,United States of America,56479
4388,KRWF,Redwood Falls Municipal Airport,44.5483,-95.0804,1024,Redwood Falls,Minnesota,United States of America,56283
4330,KRGK,Red Wing Municipal Airport,44.5926,-92.4844,781,Red Wing,Minnesota,United States of America,54723
4366,KROX,Roseau Municipal Automatic Reporting Station,48.8500,-95.7000,1060,Roseau,Minnesota,United States of America,56751
4378,KRST,Rochester Municipal Airport,43.9041,-92.4916,1319,Rochester,Minnesota,United States of America,55976
4364,KROS,Rush City Regional Airport,45.6980,-92.9530,922,Rush City,Minnesota,United States of America,55069
4248,KPQN,Pipestone Automatic Reporting Station,43.9854,-96.2976,1736,Pipestone,Minnesota,United States of America,56140
4289,KPWC,Pine River Regional Airport,46.7265,-94.3849,1296,Pine River,Minnesota,United States of America,56474
4103,KORB,Orr Reporting Station,48.0200,-92.8700,1302,Orr,Minnesota,United States of America,55723
4117,KOTG,Worthington Automatic Reporting Station,43.6500,-95.5800,1575,Worthington,Minnesota,United States of America,56187
4090,KONA,Winona Municipal Automatic Reporting Station,44.0772,-91.7083,656,Winona,Minnesota,United States of America,55959
4233,KPNM,Princeton Reporting Station,45.5600,-93.5900,984,Princeton,Minnesota,United States of America,55398
4223,KPKD,Park Rapids Municipal Airport,46.9000,-95.0700,1450,Park Rapids,Minnesota,United States of America,56470
4126,KOWA,Owatonna Automatic Reporting Station,44.1191,-93.2569,1145,Owatonna,Minnesota,United States of America,55049
4828,KXVG,Longville Municipal Airport,46.9900,-94.2039,1335,Longville,Minnesota,United States of America,56655
4771,KVVV,Ortonville Municipal-Martinson Field Airport,45.3100,-96.4100,1099,Ortonville,Minnesota,United States of America,56278
4773,KVWU,Waskish Municipal Airport,48.1500,-94.5200,1831,Waskish,Minnesota,United States of America,56660
4676,KTVF,Thief River Automatic Reporting Station,48.0700,-96.1800,1115,Thief River,Minnesota,United States of America,56754
4681,KTWM,Two Harbors Reporting Station,47.0492,-91.7450,1076,Two Harbors,Minnesota,United States of America,55609
4647,KTOB,Dodge Center Airport,44.0203,-92.8295,1306,Dodge Center,Minnesota,United States of America,55927
4714,KULM,New Ulm Municipal Automatic Reporting Station,44.3227,-94.5024,1010,New Ulm,Minnesota,United States of America,56073
4555,KSTP,St. Paul Downtown Holman Airport,44.9324,-93.0559,705,St.  Paul,Minnesota,United States of America,55106
4550,KSTC,St. Cloud Municipal Airport,45.5442,-94.0516,1024,St.  Cloud,Minnesota,United States of America,56304
4672,KTUP,Tupelo Municipal-Lemons Airport,34.2700,-88.7700,348,Tupelo,Mississippi,United States of America,38801
4678,KTVR,Vicksburg - Tallulah Regional Airport,32.3500,-91.0300,105,Vicksburg,Mississippi,United States of America,71282
4247,KPQL,Lott International Airport,30.4636,-88.5319,16,Pascagoula,Mississippi,United States of America,39552
4211,KPIB,Pine Belt Automatic Weather Station,31.4671,-89.3371,299,Pine Belt,Mississippi,United States of America,39436
4083,KOLV,Olive Branch Airport,34.9787,-89.7869,404,Olive Branch,Mississippi,United States of America,38125
3776,KMCB,Pike County Airport,31.1800,-90.4700,407,McComb,Mississippi,United States of America,39635
3579,KJAN,Jackson International Airport,32.3200,-90.0800,299,Jackson,Mississippi,United States of America,39211
3797,KMEI,Key Field,32.3347,-88.7511,308,Meridian,Mississippi,United States of America,39307
4004,KNMM,McCain Naval Air Station,32.5521,-88.5556,318,Meridian,Mississippi,United States of America,39309
3363,KGTR,Golden Triangle Automatic Weather Station,33.4500,-88.5800,262,Golden Triangle,Mississippi,United States of America,39753
3373,KGWO,Greenwood-Leflore Airport,33.5000,-90.0800,148,Greenwood,Mississippi,United States of America,38930
3394,KHBG,Chain Municipal Airport,31.2694,-89.2561,151,Hattiesburg,Mississippi,United States of America,39401
3332,KGLH,Greenville Municipal Airport,33.4800,-90.9800,148,Greenville,Mississippi,United States of America,38760
3345,KGPT,Gulfport-Biloxi Regional Airport,30.4073,-89.0701,30,Gulfport,Mississippi,United States of America,39501
3408,KHEZ,Hardy Automatic Weather Station,31.6200,-91.3000,272,Natchez,Mississippi,United States of America,39120
3426,KHKS,Jackson/Hawkins,32.3300,-90.2200,338,Jackson/Hawkins,Mississippi,United States of America,39203
2775,KBIX,Keesler Air Force Base,30.4104,-88.9244,33,Biloxi,Mississippi,United States of America,39534
2871,KCBM,Columbus Air Force Base,33.6500,-88.4500,220,Columbus,Mississippi,United States of America,39710
60320,KGNF,Grenada Municipal Airport -  NE of Granada,33.8324,-89.7981,208,Granada,Mississippi,United States of America,3891
60102,K0R0,Columbia-Marion County AP - NE of Columbia,31.2970,-89.8128,266,Columbia,Mississippi,United States of America,39429
59161,K01M,Tishomingo County Airport - NW of Golden,34.4916,-88.2011,577,Golden,Mississippi,United States of America,38827
15260,KUTA,Tunica Municipal Airport,34.6810,-90.3466,194,Tunica,Mississippi,United States of America,38676
38226,D2660,Vicksburg Municipal Airport,32.2393,-90.9285,106,Vicksburg,Mississippi,United States of America,39180
45116,KCKM,Fletcher Field Airport ./ NE of Clarksdale,34.2997,-90.5123,173,Clarksdale,Mississippi,United States of America,38645
46219,KCRX,Roscoe Turner Airport  SW of Corinth,34.9149,-88.6034,425,Corinth,Mississippi,United States of America,38834
45113,KSTF,George M Bryan Airport .. SW of Starkville,33.4331,-88.8486,333,Starkville,Mississippi,United States of America,39795
48731,KJVW,John Bell Williams Airport,32.3044,-90.4105,247,Raymond,Mississippi,United States of America,39041
47189,KM16,John Bell Williams Airport,32.3044,-90.4105,247,Raymond,Mississippi,United States of America,39041
56611,KRNV,Cleveland Municipal Airport,33.7611,-90.7578,140,Cleveland,Mississippi,United States of America,38732
58273,KFWB,Branson West Municipal Airport - Emerson Field - NW of Branson,36.6985,-93.4022,1348,Branson West,Missouri,United States of America,65637
55357,MO88,Feutz Airfield - SE of Mexico,39.1000,-92.0155,890,Mexico,Missouri,United States of America,65265
55363,MO73,Rolling Shoals Farm Airport - NW of Williamsville,36.9875,-90.5584,450,Williamsville,Missouri,United States of America,63967
56108,,Gorin,40.4089,-92.0568,740,Howard Airport,Missouri,United States of America,63555
53137,KGPH,Midwest National Air Center Airport,39.3325,-94.3096,778,Mosby,Missouri,United States of America,64073
47918,KH21,Camdenton Municipal Airport,37.9739,-92.6911,1061,Camdenton,Missouri,United States of America,65020
50023,KFYG,Washington Regional Airport - NE of Washington,38.5875,-90.9938,488,Washington,Missouri,United States of America,63357
51177,M019,American Legion-Village of Centertown Heliport - SE of Centertown,38.6130,-92.4121,805,Centertown,Missouri,United States of America,65023
45114,KNT,Kennett Memorial Airport... SE of Kennett,36.2258,-90.0366,262,Kennett,Missouri,United States of America,63857
37593,KHFJ,Monet Municipal Airport,36.9100,-94.0100,1316,Monet,Missouri,United States of America,65734
34453,KNVD,NE of Nevada,37.8520,-94.3048,892,Nevada,Missouri,United States of America,64772
29940,KRCM,Skyhaven Airport - NW of Warrensburg,38.7842,-93.8029,797,Warrensburgh,Missouri,United States of America,64019
6384,KLXT,Lee's Summit Weather,38.9597,-94.3714,1004,Lee's Summit,Missouri,United States of America,64065
60037,KMI7,SE of Bolivar Muni,37.5961,-93.3477,1092,Bolivar Muni,Missouri,United States of America,65613
2949,KCOU,Columbia Regional Airport,38.8169,-92.2183,889,Columbia,Missouri,United States of America,65010
2884,KCDJ,Chillicothe Agri Science Center,39.8233,-93.5792,768,Chillicothe,Missouri,United States of America,64601
2899,KCGI,Cape Girardeau Regional Airport,37.2300,-89.5700,338,Cape Girardeau,Missouri,United States of America,63703
3059,KDMO,Sedalia Memorial Airport,38.7074,-93.1759,909,Sedalia,Missouri,United States of America,65302
2631,KAIZ,Kaiser Memorial Automatic Reporting Station,38.1000,-92.5500,869,Kaiser,Missouri,United States of America,65017
3204,KFAM,Farmington Airport,37.7700,-90.4300,945,Farmington,Missouri,United States of America,63640
3782,KMCI,Kansas City International Airport,39.2972,-94.7306,1027,Kansas City,Missouri,United States of America,64153
3833,KMKC,Kansas City Downtown Airport,39.1209,-94.5972,758,Kansas City,Missouri,United States of America,64105
3555,KIRK,Kirksville Regional Airport,40.0966,-92.5470,965,Kirksville,Missouri,United States of America,63540
3584,KJEF,Jefferson City Memorial Airport,38.5912,-92.1561,548,Jefferson City,Missouri,United States of America,65102
3593,KJLN,Joplin Regional Airport,37.1522,-94.4952,981,Joplin,Missouri,United States of America,64870
4239,KPOF,Poplar Bluff Municipal Airport,36.7700,-90.3200,479,Poplar Bluff,Missouri,United States of America,63901
4455,KSGF,Springfield Regional Airport,37.2300,-93.3800,1280,Springfield,Missouri,United States of America,65802
4443,KSET,St. Charles County Smartt Airport,38.9297,-90.4300,436,St. Charles,Missouri,United States of America,63373
4720,KUNO,West Plains Municipal Airport,36.7300,-91.8500,1224,West Plains,Missouri,United States of America,65775
4746,KVIH,Rolla National Airport,38.1274,-91.7695,1148,Rolla - Vichy,Missouri,United States of America,65580
4552,KSTJ,Rosecrans Memorial Airport,39.7719,-94.9097,817,St. Joseph,Missouri,United States of America,66024
4553,KSTL,St. Louis International Airport,38.7525,-90.3734,654,St. Louis,Missouri,United States of America,63134
4581,KSZL,Whiteman Air Force Base,38.7303,-93.5479,869,Knob Noster,Missouri,United States of America,65305
4563,KSUS,Spirit Of St. Louis Airport,38.6572,-90.6558,463,St. Louis,Missouri,United States of America,63005
4605,KTBN,Fort Leonard Wood Reporting Station,37.7300,-92.1300,1158,Fort Leonard Wood,Missouri,United States of America,65473
4437,KSDY,Sidney-Richland Airport,47.7000,-104.2000,1985,Sidney,Montana,United States of America,59270
4078,KOLF,Clayton Airport,48.1000,-105.5800,1985,Wolf Point,Montana,United States of America,59201
3583,KJDN,Jordan Airport,47.3300,-106.9300,2661,Jordan,Montana,United States of America,59214
3750,KLWT,Lewistown Municipal Airport,47.0500,-109.4700,4167,Lewiston,Montana,United States of America,59457
3740,KLVM,Mission Field,45.7000,-110.4500,4652,Livingston,Montana,United States of America,59047
3850,KMLS,Wiley Field,46.4300,-105.8700,2628,Miles City,Montana,United States of America,59301
3893,KMSO,Missoula International Airport,46.9200,-114.0800,3199,Missoula,Montana,United States of America,59808
3316,KGFA,Malmstrom Air Force Base,47.5000,-111.1800,3527,Great Falls,Montana,United States of America,59402
3430,KHLN,Helena Regional Airport,46.6000,-112.0000,3894,Helena,Montana,United States of America,59602
3481,KHVR,Havre City-County Airport,48.5500,-109.7700,2582,Havre,Montana,United States of America,59501
3309,KGDV,Glendive,47.1300,-104.8000,2457,Glendive,Montana,United States of America,59330
3321,KGGW,Glasgow International Airport,48.2200,-106.6200,2277,Glasgow,Montana,United States of America,59230
3362,KGTF,Great Falls International Airport,47.4800,-111.3700,3671,Great Falls,Montana,United States of America,59414
2359,K3DU,Drummond,46.6700,-113.1500,3944,Drummond,Montana,United States of America,59832
3054,KDLN,Dillon Airport<BR>Dillon,45.2500,-112.5500,5220,Dillon,Montana,United States of America,59754
2977,KCTB,Cut Bank AWOS,48.6000,-112.3700,3855,Cut Bank,Montana,United States of America,59486
2851,KBZN,Gallatin Field,45.7800,-111.1500,4465,Bozeman,Montana,United States of America,59714
2825,KBTM,Bert Mooney Airport,45.9500,-112.5000,5538,Butte,Montana,United States of America,59701
2771,KBIL,Billings Logan Int. Airport,45.8069,-108.5422,3570,Billings,Montana,United States of America,59103
2763,KBHK,Baker Municipal Airport,46.3500,-104.2500,2963,Baker,Montana,United States of America,59313
59409,KRC0,Clinton Rock Creek SW of Clinton,46.7271,-113.6576,1081,Clinton Rock Creek,Montana,United States of America,59825
22418,KGPI,Glacier Park International Airport,48.3104,-114.2560,2977,Kalispell,Montana,United States of America,59903
34540,KS01,West of Conrad,48.1700,-111.9800,3545,Conrad,Montana,United States of America,59425
31651,KBTA,Blair Municipal Airport,41.4148,-96.1089,1325,Blair ,Nebraska,United States of America,68142
26166,KPMV,Plattsmouth Municipal Airport,40.9502,-95.9178,1202,Plattsmouth,Nebraska,United States of America,68048
16357,KLCG,NE of Wayne,42.2418,-96.9814,1431,Wayne,Nebraska,United States of America,68787
11637,KHJH,(null),40.1500,-97.5900,447,HEBRON,,Nebraska,United States of America,68370
12371,KTIF,Thomas County Airport,41.9619,-100.5689,2920,Thedford,Nebraska,United States of America,69166
13495,KBVN,Albion Municipal Airport,41.7285,-98.0557,1806,Albion,Nebraska,United States of America,68620
47540,KAHQ,Wahoo Municipal Airport - NE of Wahoo,41.2406,-96.5945,1224,Wahoo,Nebraska,United States of America,68066
2750,KBFF,Heilig Field,41.8700,-103.6000,3947,Scottsbluff,Nebraska,United States of America,69361
2736,KBBW,Broken Bow Municipal Airport,41.4300,-99.6500,2546,Broken Bow,Nebraska,United States of America,68822
2705,KAUH,Aurora Municipal Airport,40.9000,-97.9800,1804,Aurora,Nebraska,United States of America,68818
2767,KBIE,Beatrice Municipal,40.3000,-96.7500,1322,Beatrice,Nebraska,United States of America,68310
2885,KCDR,Chadron Municipal Airport,42.8300,-103.1000,3314,Chadron,Nebraska,United States of America,69337
2624,KAIA,Alliance Municipal Airport,42.0500,-102.8000,3927,Alliance,Nebraska,United States of America,69301
2665,KANW,Ainsworth Municipal,42.5800,-100.0000,2589,Ainsworth,Nebraska,United States of America,69210
3401,KHDE,Brewster Field Airport,40.4600,-99.3300,2310,Holdrege,Nebraska,United States of America,68949
3350,KGRI,Central Nebraska Regional Airport,40.9700,-98.3200,1841,Grand Island,Nebraska,United States of America,68872
3462,KHSI,Hastings Municipal Airport,40.6000,-98.4300,1942,Hastings,Nebraska,United States of America,68901
3221,KFET,Fremont Municipal Airport,41.4500,-96.5200,1243,Fremont,Nebraska,United States of America,68025
3251,KFNB,Falls City - Brenner Reporting Station,40.0788,-95.5920,984,Falls City,Nebraska,United States of America,68355
3110,KEAR,Kearney Municipal Automatic Reporting Station,40.7300,-99.0000,2129,Kearney,Nebraska,United States of America,68847
3783,KMCK,McCook Municipal Airport,40.2000,-100.5800,2566,McCook,Nebraska,United States of America,69034
3754,KLXN,Jim Kelly Field Airport,40.8000,-99.7600,2411,Lexington,Nebraska,United States of America,68850
